tweet_text,cleaned_text,brand,sentiment,brand_sentiment,text_length
RT @mention Strong rumours abt Google unveiling a new social network called 'Circles' at  #sxsw  Does look interesting: {link},strong rumour abt google unveiling new social network called circle sxsw look interesting link,Google,Positive,Google_Positive,94
RT @mention Style X &amp; @mention - brethren #SXSW pop-ups! ://m.theatlantic.com/technology/archive/2011/03/apple-sets-up-temporary-megastore-at-sxsw/72296/,style amp brother sxsw popups mtheatlanticcomtechnologyarchiveapplesetsuptemporarymegastoreatsxsw,Other,Neutral,Other_Neutral,97
RT @mention sure to be a total scene! RT @mention Just spoke with the Austin Apple store. They are cautiously optimistic. #nerd #sxsw,sure total scene spoke austin apple store cautiously optimistic nerd sxsw,Other,Neutral,Other_Neutral,73
RT @mention Surprise! Apple has opened a pop-up store in Austin so that the nerds in town for #SXSW can get their new iPads. {link} #cnet,surprise apple opened popup store austin nerd town sxsw get new ipads link cnet,Other,Neutral,Other_Neutral,79
RT @mention Surprise! Apple opened a pop-up store in Austin so that the nerds in town for #SXSW can get new iPads. {link} #cnet,surprise apple opened popup store austin nerd town sxsw get new ipads link cnet,Other,Neutral,Other_Neutral,79
RT @mention Surprised local news in Austin hasn't mentioned traffic implications of the Apple pop-up store that launches today at #SXSW,surprised local news austin hasnt mentioned traffic implication apple popup store launch today sxsw,Other,Neutral,Other_Neutral,99
RT @mention Survive #SXSW with @mention Live Music App for iPhone and Android {link},survive sxsw live music app iphone android link,Other,Neutral,Other_Neutral,47
"RT @mention Sweet, Apple's opening a pop-up shop in the Scarbrough Building on Congress for the iPad 2 - {link} /via @mention #sxsw",sweet apple opening popup shop scarbrough building congress ipad link via sxsw,Apple,Positive,Apple_Positive,78
RT @mention Sweet! I got the iPad too! That's a nerd joke!  #SXSW,sweet got ipad thats nerd joke sxsw,Other,Neutral,Other_Neutral,35
RT @mention SXSW 2011: Novelty of iPad news apps fades fast among digital delegates {link} #SXSW,sxsw novelty ipad news apps fade fast among digital delegate link sxsw,Apple,Negative,Apple_Negative,70
RT @mention SXSW attendees! Come see #Aquent booth 1415 #SXSW trade show. You might win iPad 2!,sxsw attendee come see aquent booth sxsw trade show might win ipad,Other,Neutral,Other_Neutral,66
RT @mention SXSW Gets Its Own Apple Store {link} #atx,sxsw get apple store link atx,Apple,Positive,Apple_Positive,29
RT @mention SXSW Quotables are giving away an iPad 2 today - all you need to do is sign up at {link} to be entered automatically. #sxsw,sxsw quotables giving away ipad today need sign link entered automatically sxsw,Other,Neutral,Other_Neutral,79
RT @mention SXSW Recap Day 4 It's Greaaat? Exploring Brand Mascots in the Digital Age - {link} #sxsw #HOTSHEET,sxsw recap day greaaat exploring brand mascot digital age link sxsw hotsheet,Other,Neutral,Other_Neutral,76
"RT @mention Team heading to Big Boi show, thanks to @mention crew.  RT and find the owl for free tattoo {link} #sxsw",team heading big boi show thanks crew find owl free tattoo link sxsw,Other,Neutral,Other_Neutral,68
"RT @mention Team heading to Big Boi show, thanks to @mention crew. RT and find the owl for free tattoo {link} #sxsw",team heading big boi show thanks crew find owl free tattoo link sxsw,Other,Neutral,Other_Neutral,68
RT @mention Temp Apple Store 6th St  Austin #sxsw closed for night &quot;they're out of stuff' says Austin cops barring the door!,temp apple store austin sxsw closed night quottheyre stuff say austin cop barring door,Apple,Negative,Apple_Negative,86
RT @mention Temp Apple store is killing it in Austin. Selling out early EVERY day. #sxsw,temp apple store killing austin selling early every day sxsw,Apple,Positive,Apple_Positive,60
"RT @mention Temporary #apple store is def not a tent, it's a powerhouse gym #SXSW  {link}",temporary apple store def tent powerhouse gym sxsw link,Other,Positive,Other_Positive,55
RT @mention Temporary #sxsw apple store. Apple being sneaky as usual  {link},temporary sxsw apple store apple sneaky usual link,Apple,Negative,Apple_Negative,50
RT @mention Test Drive an Xperia Play with @mention and @mention  details here: {link} (at least some of them) #Android #sxsw,test drive xperia play detail link least android sxsw,Other,Neutral,Other_Neutral,53
RT @mention Texas Observer Tomlinson says they would double revenue per issue with iPad subscriptions. #newsapps #sxsw,texas observer tomlinson say would double revenue per issue ipad subscription newsapps sxsw,Other,Neutral,Other_Neutral,91
RT @mention Text &quot;SXSW&quot; to 24587 for chance to win iPad! Drawing 3/17 at Friends #SXSW. Must be present to win! See ya there! {link},text quotsxswquot chance win ipad drawing friend sxsw must present win see link,Other,Neutral,Other_Neutral,79
RT @mention Thank you for these! RT @mention Public notes for &quot;5 steps to bulletproof UX strategy&quot;: {link} #sxsw #rhjr_ux5. Via @mention,thank public note quot step bulletproof strategyquot link sxsw rhjrux via,Other,Neutral,Other_Neutral,73
RT @mention Thank you to @mention for letting me test drive a car to the Apple store. Now lets hope that they can fix my phone!! #sxsw,thank letting test drive car apple store let hope fix phone sxsw,Other,Neutral,Other_Neutral,64
RT @mention Thank you! :) RT @mention Just picked up @mention book: Killer Photoes with your IPhone! #SXSW #sxswchi  {link} #SXSWi,thank picked book killer photoes iphone sxsw sxswchi link sxswi,Apple,Positive,Apple_Positive,63
"RT @mention Thanks for the free #SXSW mix :) RT @mention ... 20+ artists you have to hear, free sampler {link}",thanks free sxsw mix artist hear free sampler link,Other,Neutral,Other_Neutral,50
"RT @mention Thanks RT @mention If you're trying to contact friends or family in #Japan, @mention has created a person finder: {link} #SXSW",thanks youre trying contact friend family japan created person finder link sxsw,Other,Neutral,Other_Neutral,79
RT @mention Thanks to @mention for publishing the news of our new medical Apps in the #sxswi conf. blog {link} #sxsw #sxswh #mhealth,thanks publishing news new medical apps sxswi conf blog link sxsw sxswh mhealth,Other,Neutral,Other_Neutral,79
"RT @mention Thanks to everyone for making it a great day in the shop today. if you're in Austin, come by and see us tomorrow {link} #sxsw",thanks everyone making great day shop today youre austin come see tomorrow link sxsw,Other,Neutral,Other_Neutral,84
RT @mention Thanks to Heathcare Digital @mention for publishing the news about our new Medical Apps showcased at #SXSW {link} #sxswh,thanks heathcare digital publishing news new medical apps showcased sxsw link sxswh,Other,Neutral,Other_Neutral,83
RT @mention The @mention / @mention party was without a doubt the best party I've ever been to in #SXSW. Well done!,party without doubt best party ive ever sxsw well done,Other,Neutral,Other_Neutral,54
RT @mention The @mention iPhone app is unreal. Just clicked on the location of #LeanStartup &amp; had a person there tell me there are still seats. #sxsw,iphone app unreal clicked location leanstartup amp person tell still seat sxsw,Apple,Positive,Apple_Positive,78
"RT @mention The #CNNGrill is celebrating #piday with pecan, apple and strawberry rhubarb pies. Let the circumferences begin! #SXSW #SXSWI",cnngrill celebrating piday pecan apple strawberry rhubarb pie let circumference begin sxsw sxswi,Other,Neutral,Other_Neutral,96
RT @mention The #iPad 2 Takes Over #SXSW [VIDEO] - {link} #sxswi,ipad take sxsw video link sxswi,Apple,Positive,Apple_Positive,31
RT @mention The #iPad 2 Takes Over #SXSW [VIDEO] /by @mention {link},ipad take sxsw video link,Other,Neutral,Other_Neutral,25
"RT @mention The #iPad 2 Takes Over #SXSW [VIDEO]: {link} via Mashable
#apple",ipad take sxsw video link via mashable apple,Apple,Positive,Apple_Positive,44
"RT @mention The #Ogilvy #Sydney #SXSW #podcast Ep3 is #up, with too many #hashtags #AUSXSW {link}",ogilvy sydney sxsw podcast many hashtags ausxsw link,Other,Neutral,Other_Neutral,52
RT @mention The #SXSW Apple &quot;pop-up&quot; store was nuts. Was still packed at 11:30. {link},sxsw apple quotpopupquot store nut still packed link,Other,Neutral,Other_Neutral,52
RT @mention The #SXSW iPhone app is mocking me. Like I have the money to be there - COME ON.,sxsw iphone app mocking like money come,Other,Neutral,Other_Neutral,39
OH @mention the Apple Pop-Up Store: &quot;Oh... you have the old one.&quot; #crazytimes #sxsw,apple popup store quotoh old onequot crazytimes sxsw,Other,Neutral,Other_Neutral,52
RT @mention The Apple pop-up store line finally dwindled. Time to check out iPad2. #sxsw,apple popup store line finally dwindled time check ipad sxsw,Other,Neutral,Other_Neutral,60
RT @mention The Beluga iPhone app is the highlight of this #SXSW. Excellent way to coordinate the #sxsw4japan relief effort.,beluga iphone app highlight sxsw excellent way coordinate sxswjapan relief effort,Apple,Positive,Apple_Positive,81
RT @mention THE BIG #SXSW RUMOR: Google to launch ludicon based &quot;Circles&quot; facebook killer. Supposedly @mention already saw it and it's ossum.,big sxsw rumor google launch ludicon based quotcirclesquot facebook killer supposedly already saw ossum,Google,Positive,Google_Positive,103
RT @mention The Big Idea: Google leaves nothing left to discover {link} #SXSW #SXSWi,big idea google leaf nothing left discover link sxsw sxswi,Other,Neutral,Other_Neutral,58
RT @mention The countdown to #SXSW has begun! @mention will be there��_ Pick up &quot;Fried Speakers&quot; on iTunes {link},countdown sxsw begun pick quotfried speakersquot itunes link,Other,Neutral,Other_Neutral,60
RT @mention The day Bank of America launched their iPhone app they got 250k new customers #bankinnovation #SXSW,day bank america launched iphone app got new customer bankinnovation sxsw,Other,Positive,Other_Positive,73
"RT @mention the future is about networks, not just data. that's why google may not win long term #SXSW #web3 #SaatchiNY",future network data thats google may win long term sxsw web saatchiny,Google,Negative,Google_Negative,69
"RT @mention The Google / ACLU party tonight at #sxsw is the best thing ever. (And apparently, the Spazmatics are a franchised band. But they rock.)",google aclu party tonight sxsw best thing ever apparently spazmatics franchised band rock,Google,Positive,Google_Positive,89
"RT @mention the internet blurs, {link} the iPad fades, {link} ��� @mention at #SXSW",internet blur link ipad fade link sxsw,Other,Neutral,Other_Neutral,38
"RT @mention The iPad 1 is so March 11, 2011 4:59PM PST. #sxsw",ipad march pst sxsw,Other,Neutral,Other_Neutral,19
RT @mention The iPad 2 goes on sale next Friday...the Austin Apple Store is going to be busy! #SXSW,ipad go sale next fridaythe austin apple store going busy sxsw,Apple,Positive,Apple_Positive,62
"RT @mention The iPad 2 is so thin, I could use it to cut lines of cocaine and then FaceTime with Mel Gibson. #Winning. #IPad2 #sxsw",ipad thin could use cut line cocaine facetime mel gibson winning ipad sxsw,Apple,Positive,Apple_Positive,74
RT @mention The iPad 2 is the also a cartoonishly large digital camera. #SXSW #CStejas {link},ipad also cartoonishly large digital camera sxsw cstejas link,Apple,Negative,Apple_Negative,61
RT @mention The iPad 2 Takes Over #SXSW [#VIDEO]: One of the biggest events the first day of SXSW 2011��_ {link},ipad take sxsw video one biggest event first day sxsw link,Apple,Positive,Apple_Positive,58
RT @mention The iPad 2 Takes Over #SXSW [VIDEO] {link},ipad take sxsw video link,Apple,Positive,Apple_Positive,25
